id,clave_unica,nombre_obra,programa,dg,accion,concepto,cantidad,unidad,usuario_actualizacion,fecha_captura,usuario_edicion,fecha_edicion,tipo_alcance
4431,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,462.0,m²,actualizacion_dgcop,2026-06-06 19:20:53.912,,,SIN CLASIFICAR
4432,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",6136.0,m²,actualizacion_dgcop,2026-06-06 19:20:54.036,,,SIN CLASIFICAR
4433,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,341.0,m²,actualizacion_dgcop,2026-06-06 19:20:54.160,,,SIN CLASIFICAR
4434,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,1.0,AULA (S),actualizacion_dgcop,2026-06-06 19:20:54.282,,,SIN CLASIFICAR
4435,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_ALEMAN_09DPR2406S_09DPR2406S,GRAL. MIGUEL ALEMAN,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,52.0,m²,actualizacion_dgcop,2026-06-06 19:20:54.404,,,SIN CLASIFICAR
4436,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,INSTALACION ELECTRICA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-06 19:23:37.125,,,SIN CLASIFICAR
4437,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,722.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.246,,,SIN CLASIFICAR
4438,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,15.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.370,,,SIN CLASIFICAR
4439,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,PISOS CERAMICOS,11.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.490,,,SIN CLASIFICAR
4440,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",3311.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.612,,,SIN CLASIFICAR
4441,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,245.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.735,,,SIN CLASIFICAR
4442,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,1.0,AULA (S),actualizacion_dgcop,2026-06-06 19:23:37.859,,,SIN CLASIFICAR
4443,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,68.0,m²,actualizacion_dgcop,2026-06-06 19:23:37.981,,,SIN CLASIFICAR
4444,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,6.0,BURLADERO (S),actualizacion_dgcop,2026-06-06 19:23:38.103,,,SIN CLASIFICAR
4445,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GRAL_MIGUEL_NEGRETE_09DPR1544N_09DPR1544N,GRAL. MIGUEL NEGRETE,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,9.0,ml,actualizacion_dgcop,2026-06-06 19:23:38.228,,,SIN CLASIFICAR
4446,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,2.0,NUCLEO (S),actualizacion_dgcop,2026-06-06 19:26:46.150,,,SIN CLASIFICAR
4447,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,90.0,m²,actualizacion_dgcop,2026-06-06 19:26:46.272,,,SIN CLASIFICAR
4448,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION ELECTRICA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-06 19:26:46.394,,,SIN CLASIFICAR
4449,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,PISOS EN ANDADORES O PATIOS,500.0,m²,actualizacion_dgcop,2026-06-06 19:26:46.518,,,SIN CLASIFICAR
4450,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,40.0,m²,actualizacion_dgcop,2026-06-06 19:26:46.639,,,SIN CLASIFICAR
4451,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",450.0,m²,actualizacion_dgcop,2026-06-06 19:26:46.761,,,SIN CLASIFICAR
4452,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,45.0,m²,actualizacion_dgcop,2026-06-06 19:26:46.886,,,SIN CLASIFICAR
4453,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_GUELATAO_DE_JUAREZ_09DPR2453C_09DPR2453C,GUELATAO DE JUAREZ,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,LUMINARIA NUEVA 100 W,6.0,LUMINARIA (S),actualizacion_dgcop,2026-06-06 19:26:47.006,,,SIN CLASIFICAR
4454,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,MURO PERIMETRAL,421.0,m²,actualizacion_dgcop,2026-06-06 19:28:05.442,,,SIN CLASIFICAR
4455,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,1328.0,m²,actualizacion_dgcop,2026-06-06 19:28:05.524,,,SIN CLASIFICAR
4893,PLATSOBSE_DGCOP_PUENTES_VEHICULARES_VIRGEN_70,VIRGEN,REHABILITACION Y CONSTRUCCION DE PUENTES VEHICULARES,DGCOP,CONSTRUCCIÓN,TRABE DE CONCRETO,25.0,TRABE (S),actualizacion_dgcop,2026-06-09 01:15:10.811,,,SIN CLASIFICAR
4456,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,34.0,m²,actualizacion_dgcop,2026-06-06 19:28:05.612,,,SIN CLASIFICAR
4457,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,149.0,m²,actualizacion_dgcop,2026-06-06 19:28:05.705,,,SIN CLASIFICAR
4458,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,ESCALERA DE EMERGENCIAS,1.0,ESCALERA (S),actualizacion_dgcop,2026-06-06 19:28:05.867,,,SIN CLASIFICAR
4459,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIGUEL_RAMIREZ_CASTANEDA_09DPR2010I_09DPR2010I,MIGUEL RAMIREZ CASTANEDA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,ESCALERA DE EMERGENCIAS,111.0,m²,actualizacion_dgcop,2026-06-06 19:28:05.983,,,SIN CLASIFICAR
4460,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIXCOATL_09DPR2914W_09DPR2914W,MIXCOATL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,125.0,m²,actualizacion_dgcop,2026-06-06 19:29:25.883,,,SIN CLASIFICAR
4461,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIXCOATL_09DPR2914W_09DPR2914W,MIXCOATL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,AULA DE USOS MULTIPLES,1.0,AULA (S),actualizacion_dgcop,2026-06-06 19:29:25.961,,,SIN CLASIFICAR
4462,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MIXCOATL_09DPR2914W_09DPR2914W,MIXCOATL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,AULA DE USOS MULTIPLES,40.0,m²,actualizacion_dgcop,2026-06-06 19:29:26.041,,,SIN CLASIFICAR
4463,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,1.0,NUCLEO (S),actualizacion_dgcop,2026-06-06 19:29:38.425,,,SIN CLASIFICAR
4464,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,69.0,m²,actualizacion_dgcop,2026-06-06 19:29:38.544,,,SIN CLASIFICAR
4465,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,IMPERMEABILIZACION,411.0,m²,actualizacion_dgcop,2026-06-06 19:29:38.673,,,SIN CLASIFICAR
4466,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,PISOS EN ANDADORES O PATIOS,57.0,m²,actualizacion_dgcop,2026-06-06 19:29:38.799,,,SIN CLASIFICAR
4467,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,218.0,m²,actualizacion_dgcop,2026-06-06 19:29:38.923,,,SIN CLASIFICAR
4468,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,34.0,m²,actualizacion_dgcop,2026-06-06 19:29:39.043,,,SIN CLASIFICAR
4469,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",1433.0,m²,actualizacion_dgcop,2026-06-06 19:29:39.171,,,SIN CLASIFICAR
4470,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,102.0,m²,actualizacion_dgcop,2026-06-06 19:29:39.303,,,SIN CLASIFICAR
4471,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,6.0,BURLADERO (S),actualizacion_dgcop,2026-06-06 19:29:39.427,,,SIN CLASIFICAR
4472,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_HERMANOS_GRIMM_09DJN0005T_09DJN0005T,HERMANOS GRIMM,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,9.0,ml,actualizacion_dgcop,2026-06-06 19:29:39.552,,,SIN CLASIFICAR
4473,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,1.0,NUCLEO (S),actualizacion_dgcop,2026-06-06 19:31:47.413,,,SIN CLASIFICAR
4474,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,NUCLEOS SANITARIOS,56.0,m²,actualizacion_dgcop,2026-06-06 19:31:47.492,,,SIN CLASIFICAR
4475,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,MURO PERIMETRAL,12.0,m²,actualizacion_dgcop,2026-06-06 19:31:47.576,,,SIN CLASIFICAR
4476,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,CUBIERTA EN PATIO,1.0,CUBIERTA (S),actualizacion_dgcop,2026-06-06 19:31:47.654,,,SIN CLASIFICAR
4477,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,CUBIERTA EN PATIO,150.0,m²,actualizacion_dgcop,2026-06-06 19:31:47.733,,,SIN CLASIFICAR
4478,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,93.0,m²,actualizacion_dgcop,2026-06-06 19:31:47.887,,,SIN CLASIFICAR
4479,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,139.0,m²,actualizacion_dgcop,2026-06-06 19:31:47.968,,,SIN CLASIFICAR
4480,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,1.0,AULA (S),actualizacion_dgcop,2026-06-06 19:31:48.048,,,SIN CLASIFICAR
4481,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,AULA MIXTLI,49.0,m²,actualizacion_dgcop,2026-06-06 19:31:48.128,,,SIN CLASIFICAR
4482,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_LUIS_CHAVEZ_OROZCO_09DPR0937T_09DPR0937T,MTRO. LUIS CHAVEZ OROZCO,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,MALLA CICLONICA,35.0,ml,actualizacion_dgcop,2026-06-06 19:31:48.207,,,SIN CLASIFICAR
4483,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_SALVADOR_M_LIMA_09DPR2327F_09DPR2327F,MTRO. SALVADOR M. LIMA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,CONSTRUCCIÓN,MURO PERIMETRAL,60.0,m²,actualizacion_dgcop,2026-06-06 19:33:45.507,,,SIN CLASIFICAR
4484,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_SALVADOR_M_LIMA_09DPR2327F_09DPR2327F,MTRO. SALVADOR M. LIMA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",487.0,m²,actualizacion_dgcop,2026-06-06 19:33:45.589,,,SIN CLASIFICAR
4485,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_SALVADOR_M_LIMA_09DPR2327F_09DPR2327F,MTRO. SALVADOR M. LIMA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,150.0,m²,actualizacion_dgcop,2026-06-06 19:33:45.673,,,SIN CLASIFICAR
4486,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_MTRO_SALVADOR_M_LIMA_09DPR2327F_09DPR2327F,MTRO. SALVADOR M. LIMA,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,LUMINARIA NUEVA 100 W,74.0,LUMINARIA (S),actualizacion_dgcop,2026-06-06 19:33:45.754,,,SIN CLASIFICAR
4487,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NARCISO_BASSOLS_09DPR3102F_09DPR3102F,NARCISO BASSOLS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",431.0,m²,actualizacion_dgcop,2026-06-06 19:35:07.070,,,SIN CLASIFICAR
4488,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NARCISO_BASSOLS_09DPR3102F_09DPR3102F,NARCISO BASSOLS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,8.0,BURLADERO (S),actualizacion_dgcop,2026-06-06 19:35:07.151,,,SIN CLASIFICAR
4489,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NARCISO_BASSOLS_09DPR3102F_09DPR3102F,NARCISO BASSOLS,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,12.0,ml,actualizacion_dgcop,2026-06-06 19:35:07.231,,,SIN CLASIFICAR
4490,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,INSTALACION ELECTRICA,1.0,ESCUELA (S),actualizacion_dgcop,2026-06-06 19:37:39.524,,,SIN CLASIFICAR
4491,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,24.0,m²,actualizacion_dgcop,2026-06-06 19:37:39.604,,,SIN CLASIFICAR
4492,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,PISOS CERAMICOS,556.0,m²,actualizacion_dgcop,2026-06-06 19:37:39.686,,,SIN CLASIFICAR
4493,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,"PINTURA EN FACHADA, EDIFICIOS Y AULAS",2668.0,m²,actualizacion_dgcop,2026-06-06 19:37:39.767,,,SIN CLASIFICAR
4494,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,APLICACIÓN,PINTURA EN HERRERIA,135.0,m²,actualizacion_dgcop,2026-06-06 19:37:39.848,,,SIN CLASIFICAR
4495,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,13.0,BURLADERO (S),actualizacion_dgcop,2026-06-06 19:37:39.928,,,SIN CLASIFICAR
4496,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,BURLADERO,21.0,ml,actualizacion_dgcop,2026-06-06 19:37:40.008,,,SIN CLASIFICAR
4497,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,LUMINARIA NUEVA 100 W,102.0,LUMINARIA (S),actualizacion_dgcop,2026-06-06 19:37:40.087,,,SIN CLASIFICAR
4498,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_NINOS_HEROES_09DPR4515M_09DPR4515M,NINOS HEROES,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,INSTALACIÓN,POSTE DE LAS INFANCIAS,1.0,POSTE (S),actualizacion_dgcop,2026-06-06 19:37:40.171,,,SIN CLASIFICAR
4499,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PACTO_FEDERAL_09DJN1080G_09DJN1080G,PACTO FEDERAL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,CANCELERIA Y HERRERIA,131.0,m²,actualizacion_dgcop,2026-06-06 19:39:25.875,,,SIN CLASIFICAR
4500,PLATSOBSE_DGCOP_1_2_3_ESCUELAS_PACTO_FEDERAL_09DJN1080G_09DJN1080G,PACTO FEDERAL,"1,2,3 POR MI ESCUELA RENOVAR PARA TRANSFORMAR",DGCOP,REHABILITACIÓN,PISOS CERAMICOS,104.0,m²,actualizacion_dgcop,2026-06-06 19:39:25.962,,,SIN CLASIFICAR
